playerID,year,stint,tmID,TotalGP,Points,TotalMinutes,TotaloRebounds,TotaldRebounds,TotalRebounds,TotalAssists,TotalSteals,TotalBlocks,TotalTurnovers,TotalPF,TotalfgAttempted,TotalfgMade,TotalftAttempted,TotalftMade,TotalthreeAttempted,TotalthreeMade,TotalGS,TotalDQ
wautean01w,9,0,SAS,41,592,1280,60,231,291,70,42,50,87,101,474,243,125,94,43,12,40,0
wautean01w,10,0,SAS,20,252,545,37,81,118,29,13,6,48,46,204,106,57,39,6,1,19,0
weathte01w,1,0,NYL,39,237,1331,18,110,128,254,84,5,106,105,187,79,92,67,49,12,39,1
weathte01w,2,0,NYL,38,230,1172,36,104,140,231,62,4,86,99,205,80,83,57,37,13,38,1
weathte01w,3,0,NYL,40,161,1195,31,90,121,234,50,3,92,106,154,58,72,43,22,2,40,2
weathte01w,4,0,NYL,34,98,824,19,78,97,149,28,5,62,60,96,37,32,24,4,0,34,0
weathte01w,5,0,LAS,36,17,302,7,24,31,33,13,1,29,28,26,8,0,0,3,1,0,0
webbum01w,1,0,MIA,13,43,195,3,11,14,14,7,4,23,29,40,10,25,21,8,2,5,0
weberma01w,8,0,NYL,2,0,4,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
weckeke01w,6,0,SAS,1,4,11,0,0,0,2,1,0,1,0,6,2,0,0,3,0,0,0
weckeke01w,7,0,SAS,34,190,578,22,62,84,47,11,3,32,42,214,75,27,21,56,19,11,0
weckeke01w,8,0,SAS,16,19,78,4,5,9,4,4,1,5,8,21,7,7,5,4,0,1,0
weckeke01w,9,0,WAS,9,5,48,4,7,11,7,3,0,7,5,17,2,0,0,7,1,0,0
whaleli01w,5,0,CON,39,382,1201,26,82,108,189,50,3,111,95,248,113,175,132,68,24,38,0
whaleli01w,6,0,CON,41,489,1267,35,117,152,195,48,3,109,101,347,154,204,162,61,19,41,0
whaleli01w,7,0,CON,38,359,1015,20,121,141,164,38,3,97,67,282,107,149,130,83,15,38,0
whaleli01w,8,0,CON,37,494,1150,35,148,183,184,74,3,86,93,376,170,168,133,99,21,37,0
whaleli01w,9,0,CON,34,475,998,36,152,188,178,49,1,65,94,336,153,172,139,92,30,34,0
whaleli01w,10,0,CON,34,419,1000,40,116,156,156,43,5,63,87,328,141,129,115,83,22,34,0
whitede01w,5,0,NYL,36,84,454,54,70,124,10,10,10,40,43,73,38,17,8,0,0,2,0
whitede01w,6,0,NYL,13,16,90,9,13,22,0,4,3,3,15,11,4,12,8,0,0,0,0
whiteer01w,9,0,HOU,34,121,426,14,33,47,47,23,3,48,60,88,25,78,70,7,1,2,0
whiteer01w,10,0,IND,2,2,18,0,2,2,4,1,1,0,1,6,1,0,0,3,0,0,0
whiteta01w,6,0,IND,38,242,709,23,32,55,54,30,7,70,63,262,85,58,47,82,25,3,1
whiteta01w,7,0,IND,36,311,780,32,53,85,54,27,9,55,72,314,117,77,57,92,20,0,1
whiteta01w,8,0,IND,39,377,923,27,72,99,75,41,12,108,86,367,140,63,53,133,44,10,2
whiteta01w,9,0,IND,36,344,936,29,75,104,82,45,14,91,93,341,125,63,54,124,40,22,0
whiteta01w,10,0,CON,30,285,659,21,61,82,66,35,9,37,73,247,97,50,42,130,49,15,1
whitiva01w,2,0,MIN,26,88,462,25,58,83,16,15,14,34,62,90,24,54,40,1,0,15,0
whitiva01w,3,0,MIN,6,13,52,3,6,9,5,2,2,4,10,13,4,12,5,0,0,3,0
whitmta01w,1,0,NYL,39,358,885,43,89,132,26,20,26,68,124,318,140,108,77,5,1,23,1
whitmta01w,2,0,NYL,38,268,904,39,80,119,23,21,14,40,83,266,114,68,39,3,1,35,0
whitmta01w,3,0,NYL,40,535,1248,51,126,177,33,30,47,58,122,403,199,187,136,4,1,40,1
whitmta01w,4,0,NYL,33,271,823,38,84,122,25,35,22,57,100,242,110,76,50,3,1,29,1
whitmta01w,5,0,LAS,37,220,634,38,74,112,18,12,5,37,77,183,81,74,51,18,7,5,0
whitmta01w,6,0,LAS,36,345,965,56,90,146,43,34,14,64,117,279,121,114,97,20,6,36,1
whitmta01w,7,0,IND,36,581,1126,57,121,178,63,47,12,104,100,475,218,153,128,45,17,36,2
whitmta01w,8,0,IND,40,469,1064,51,151,202,67,23,12,102,105,422,178,106,79,93,34,25,1
whitmta01w,9,0,CON,37,459,998,46,129,175,53,24,13,76,100,424,172,105,81,115,34,36,1
whitmta01w,10,0,CON,24,105,376,21,31,52,25,9,3,20,34,127,37,33,24,23,7,1,0
whittje01w,2,0,WAS,4,0,20,1,0,1,0,0,1,3,8,1,0,2,0,1,0,0,0
whittkh01w,9,0,IND,25,47,210,11,30,41,7,10,12,15,46,52,19,17,9,0,0,0,0
whittkh01w,10,0,IND,3,12,25,2,3,5,2,0,0,0,2,10,6,0,0,0,0,0,0
wickssu01w,1,0,NYL,39,179,811,60,116,176,24,33,48,55,99,169,64,66,49,6,2,12,1
wickssu01w,2,0,NYL,36,185,720,46,112,158,42,38,36,51,103,157,73,57,39,7,0,3,2
wickssu01w,3,0,NYL,38,87,524,36,77,113,16,23,19,36,79,84,31,34,24,2,1,0,0
widemja01w,1,0,POR,5,0,35,2,2,4,2,2,0,6,3,2,0,0,0,0,0,0,0
wiggica01w,9,0,MIN,30,472,824,39,58,97,90,54,7,57,113,340,137,197,161,121,37,1,5
wiggica01w,10,0,MIN,34,446,1017,30,70,100,88,41,7,81,99,360,135,150,134,131,42,34,0
wilkibr01w,7,0,SAC,4,6,14,0,0,0,1,0,0,2,5,7,3,0,0,0,0,0,0
wilkibr01w,9,0,SAS,3,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
williad01w,1,0,PHO,30,83,381,25,50,75,17,14,6,30,45,76,31,40,21,0,0,2,0
williad01w,2,0,PHO,25,96,375,21,54,75,11,15,5,34,43,113,38,28,20,0,0,1,0
williad01w,3,0,PHO,32,200,878,64,156,220,35,48,29,63,88,169,79,60,42,0,0,30,0
williad01w,4,0,PHO,34,334,985,68,184,252,31,57,19,73,95,351,141,85,52,1,0,33,1
williad01w,5,1,PHO,11,65,145,10,11,21,5,11,5,15,16,60,27,14,11,0,0,8,0
williad01w,5,2,SAS,12,32,149,6,22,28,8,8,1,12,19,45,15,7,2,0,0,0,0
williad01w,7,0,MIN,32,157,488,40,109,149,8,25,8,19,60,134,60,69,37,1,0,0,1
williad01w,8,0,SAC,37,225,659,68,100,168,30,23,7,63,70,196,90,57,45,0,0,2,1
williad01w,9,0,SAC,37,230,754,71,106,177,24,21,9,58,79,216,97,59,36,0,0,36,0
willian01w,6,0,PHO,16,40,149,9,14,23,9,4,7,11,17,50,15,7,6,18,4,0,0
willian01w,7,0,DET,27,51,158,6,11,17,12,9,7,17,13,55,19,17,11,10,2,0,0
willibe01w,1,0,IND,1,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
willile01w,5,0,CON,31,85,235,30,32,62,8,8,3,15,20,56,31,30,23,1,0,0,0
willile01w,6,0,CON,21,26,101,10,8,18,3,2,1,15,16,19,7,22,12,0,0,0,0
willile01w,7,0,CON,32,68,219,23,36,59,17,5,1,16,23,58,27,13,7,11,7,0,0
willile01w,8,0,CON,31,74,361,32,55,87,13,8,7,22,49,60,26,28,21,5,1,5,0
willile01w,9,0,PHO,34,343,834,86,116,202,29,22,7,46,116,244,139,81,60,27,5,27,2
willile01w,10,0,PHO,45,430,967,85,106,191,45,26,14,60,117,320,171,103,87,9,1,45,0
willile02w,3,0,DET,27,73,177,7,12,19,4,4,0,14,15,101,30,5,0,54,13,0,0
willili01w,7,0,LAS,29,127,385,19,37,56,17,27,0,20,29,113,41,33,23,64,22,0,0
willili01w,8,1,LAS,8,18,77,2,7,9,4,4,1,10,10,20,7,4,2,9,2,0,0
willili01w,8,2,NYL,18,66,170,12,15,27,9,10,0,24,15,67,23,8,5,47,15,0,0
willili01w,9,0,NYL,40,193,486,10,51,61,15,31,7,37,47,144,60,30,29,97,44,2,0
willili01w,10,0,SAC,2,0,5,0,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0
willina01w,1,0,UTA,29,543,1039,132,204,336,51,35,18,79,124,365,179,228,182,5,3,29,3
willina01w,2,0,UTA,33,460,1121,118,206,324,55,44,11,75,138,365,179,139,102,4,0,33,5
willina01w,3,0,UTA,36,421,1194,126,175,301,45,43,23,80,138,332,149,160,117,16,6,36,5
willina01w,4,0,IND,34,457,1054,109,146,255,46,43,21,70,138,363,176,148,105,1,0,34,2
willina01w,5,0,IND,34,349,956,93,142,235,62,40,23,65,122,293,133,119,83,4,0,34,3
willina01w,6,0,IND,38,298,938,87,129,216,37,40,14,57,119,288,120,83,58,1,0,38,3
williri01w,1,0,IND,32,352,1014,22,73,95,101,76,3,69,69,274,112,108,79,131,49,29,1
williri01w,2,0,IND,32,380,1042,25,79,104,114,72,11,100,71,293,115,130,109,109,41,29,0
williri01w,3,2,HOU,12,39,154,3,9,12,14,14,0,11,16,36,13,10,7,20,6,0,0
williri01w,3,1,IND,20,120,484,10,27,37,43,21,2,29,34,135,39,34,25,67,17,1,0
williri01w,4,0,SEA,32,78,381,3,19,22,41,14,0,27,34,75,28,15,11,43,11,0,0
willish01w,4,0,LAS,29,49,242,11,21,32,19,6,0,7,27,53,19,14,10,16,1,3,0
willita01w,1,0,POR,26,80,174,5,12,17,13,8,2,10,26,69,31,8,4,41,14,0,0
willito01w,5,0,SAS,26,55,417,7,32,39,43,35,5,31,36,46,16,29,22,2,1,4,0
williwe01w,2,0,LAS,17,17,56,2,4,6,4,1,0,3,0,22,6,4,3,15,2,0,0
wilsoam01w,1,0,PHO,3,2,9,0,1,1,1,0,0,0,2,1,0,4,2,0,0,0,0
wirthch01w,10,0,IND,26,28,147,3,15,18,15,3,1,5,16,36,11,1,1,16,5,0,0
wisdoli01w,10,0,LAS,31,69,200,14,28,42,9,3,8,15,12,61,28,19,12,1,1,0,0
witheso01w,1,0,POR,32,538,1061,23,82,105,68,38,8,88,72,456,175,147,128,163,60,32,1
witheso01w,2,0,POR,31,373,862,20,54,74,54,30,8,72,59,358,113,106,90,182,57,30,0
witheso01w,3,0,LAS,37,179,397,10,24,34,31,14,2,23,30,132,54,50,39,78,32,1,0
witheso01w,4,0,LAS,28,61,249,6,15,21,4,8,0,9,18,58,18,18,15,32,10,2,0
wolteka01w,1,0,IND,31,370,793,46,118,164,39,12,49,73,99,264,148,100,74,0,0,30,2
wolteka01w,2,0,SAC,35,161,415,22,56,78,18,6,27,34,65,148,68,31,25,0,0,1,0
wolteka01w,3,0,SAC,14,24,78,8,15,23,3,0,3,6,18,28,9,10,6,0,0,0,0
wolvean01w,2,0,CLE,1,2,5,1,0,1,0,0,0,0,1,3,1,0,0,0,0,0,0
wrighsh01w,5,0,PHO,24,57,243,17,10,27,8,3,1,15,19,42,13,32,25,13,6,0,0
wrighsh01w,6,0,PHO,25,94,346,18,32,50,23,14,3,28,13,59,24,52,35,35,11,5,0
wrighta01w,6,0,SEA,37,131,566,21,41,62,60,21,3,42,66,111,50,43,31,1,0,8,1
wrighta01w,7,0,SEA,35,124,520,19,41,60,42,11,2,54,54,122,42,45,38,15,2,0,0
wrighta01w,8,0,SEA,36,157,589,22,26,48,74,32,3,61,62,140,57,43,37,24,6,5,0
wrighta01w,9,0,SEA,37,309,911,36,97,133,92,37,8,89,104,284,122,77,60,26,5,17,1
wrighta01w,10,0,SEA,36,439,1170,53,80,133,145,55,10,94,131,362,163,114,104,34,9,36,5
wyckobr01w,2,0,ORL,32,108,648,48,74,122,37,26,15,50,91,125,41,28,20,37,6,27,2
wyckobr01w,3,0,ORL,32,81,514,28,62,90,32,19,18,30,71,95,31,7,5,50,14,5,1
wyckobr01w,4,0,CON,38,174,844,51,107,158,40,35,20,41,120,158,62,40,29,76,21,25,1
wyckobr01w,6,0,CON,42,123,705,28,82,110,38,14,11,33,95,100,40,26,17,62,26,1,0
wyckobr01w,7,0,CHI,15,50,345,15,25,40,33,14,12,16,40,66,16,10,8,43,10,13,0
wyckobr01w,8,0,CHI,34,98,520,24,84,108,47,20,18,27,81,85,32,13,10,67,24,7,2
wyckobr01w,9,0,CHI,34,75,594,14,65,79,46,14,20,34,80,73,25,16,9,51,16,23,0
wyckobr01w,10,0,CHI,27,83,531,17,56,73,38,10,20,29,61,74,28,8,7,51,20,23,0
wynneda01w,2,0,SAC,3,4,6,1,0,1,0,0,1,0,2,1,1,2,2,0,0,0,0
yamasli01w,3,0,MIA,15,52,147,3,12,15,9,4,1,10,20,43,19,10,5,17,9,0,0
yamasli01w,4,0,NYL,24,16,148,1,11,12,9,4,0,5,19,27,6,0,0,14,4,1,1
yilmane01w,4,0,PHO,5,14,34,3,0,3,2,0,0,4,7,15,7,2,0,0,0,1,0
yilmane01w,5,0,SAS,7,19,77,3,7,10,2,3,1,4,15,24,6,6,6,7,1,0,0
youngca01w,2,0,POR,23,111,279,10,24,34,15,14,1,27,27,99,37,37,27,34,10,1,0
youngca01w,3,0,POR,19,83,186,5,9,14,12,4,0,18,18,74,26,24,21,22,10,0,0
youngso01w,7,0,SAS,34,408,1057,85,172,257,50,57,13,45,70,370,154,137,100,4,0,34,0
youngso01w,8,0,SAS,38,654,1278,92,146,238,59,53,14,69,112,521,251,199,152,5,0,38,0
youngso01w,9,0,SAS,42,735,1379,68,171,239,90,67,18,76,103,558,264,266,207,4,0,42,1
youngso01w,10,0,SAS,36,658,1209,75,156,231,60,50,18,67,76,530,241,208,158,57,18,36,1
youngta01w,9,0,ATL,33,240,745,44,95,139,41,30,10,59,97,240,80,97,67,40,13,15,2
youngta01w,10,1,ATL,11,30,73,6,8,14,5,6,1,9,9,27,9,17,11,5,1,0,0
youngta01w,10,2,CHI,10,50,129,10,20,30,7,7,4,11,18,46,16,18,16,8,2,6,0
zakalok01w,1,0,DET,23,89,258,15,31,46,2,5,13,19,45,73,38,11,10,7,3,0,0
zakalok01w,3,1,DET,3,2,10,0,0,0,0,0,1,0,3,3,1,0,0,0,0,0,0
zakalok01w,3,2,PHO,5,6,37,0,3,3,0,0,0,4,4,6,2,4,2,0,0,0,0
zarafr01w,6,0,SEA,37,101,439,11,28,39,53,16,1,46,29,91,38,23,19,23,6,4,0
zellosh01w,10,0,DET,39,484,947,33,98,131,76,33,20,84,126,365,142,208,178,66,22,4,3
zirkozu01w,4,0,WAS,6,11,30,0,2,2,1,0,0,2,3,4,2,6,6,2,1,0,0
zollsh01w,9,0,MIN,6,10,30,1,2,3,3,1,0,3,2,8,2,6,5,3,1,0,0
